id,name,full_name,team,team_id,pos,pos_id,price,proj_gw,proj_6gw,proj_by_gw,mins_proj,value,sel_pct,pts_last,mins_last,ppg_last,goals_last,assists_last,xgi90_last,defcon_last,cs_last,bonus_last,status,news,joined,is_new,pens,corners,fk,fdr6,cs_rate,note
300,Walton,Christian Walton,IPS,12,GKP,1,4.5,1.84,11.04,"[2.131, 1.84, 1.84, 1.84, 1.84, 2.131]",83,0.4089,0.6,0,0,0.0,0,0,0,0,0,0,a,,2022-01-19,False,,,,18,0.174,
554,Van Oevelen,Kayne van Oevelen,IPS,12,GKP,1,4.5,1.84,11.04,"[2.131, 1.84, 1.84, 1.84, 1.84, 2.131]",83,0.4089,0.1,0,0,0.0,0,0,0,0,0,0,a,,2026-07-21,True,,,,18,0.174,
564,Scherpen,Kjell Scherpen,IPS,12,GKP,1,4.5,1.84,11.04,"[2.131, 1.84, 1.84, 1.84, 1.84, 2.131]",83,0.4089,0.3,0,0,0.0,0,0,0,0,0,0,a,,2026-07-28,True,,,,18,0.174,
537,Seelt,Jenson Seelt,SUN,20,DEF,2,4.5,1.829,10.97,"[1.907, 2.146, 1.718, 1.716, 1.339, 2.146]",55,0.4064,0.0,2,133,1.0,0,0,0.01,12,0,0,a,,2023-07-01,False,,,,18,0.247,
541,Meunier,Thomas Meunier,SUN,20,DEF,2,4.5,1.829,10.97,"[1.907, 2.146, 1.718, 1.716, 1.339, 2.146]",55,0.4064,0.5,0,0,0.0,0,0,0,0,0,0,a,,2026-07-15,True,,,,18,0.247,
331,Gudmundsson,Gabriel Gudmundsson,LEE,13,DEF,2,4.5,1.818,10.91,"[1.753, 1.932, 1.753, 2.116, 1.932, 1.512]",68,0.404,0.5,68,2637,2.1,0,0,0.14,184,5,8,a,,2025-07-08,False,,,,19,0.232,
194,Thomas-Asante,Brandon Thomas-Asante,COV,7,FWD,4,5.0,1.804,10.82,"[1.448, 2.059, 1.448, 2.059, 1.75, 2.059]",46,0.3607,0.9,0,0,0.0,0,0,0,0,0,0,a,,2024-08-01,False,4,,,19,0.174,
195,Simms,Ellis Simms,COV,7,FWD,4,5.0,1.804,10.82,"[1.448, 2.059, 1.448, 2.059, 1.75, 2.059]",46,0.3607,0.6,0,0,0.0,0,0,0,0,0,0,a,,2023-07-07,False,,,,19,0.174,
196,Markelo,Jahnoah Markelo,COV,7,FWD,4,5.0,1.804,10.82,"[1.448, 2.059, 1.448, 2.059, 1.75, 2.059]",46,0.3607,0.1,0,0,0.0,0,0,0,0,0,0,a,,2026-01-27,False,,,,19,0.174,
175,van Ewijk,Milan van Ewijk,COV,7,DEF,2,4.0,1.764,10.58,"[1.662, 2.087, 1.662, 2.087, 1.681, 2.087]",75,0.441,16.4,0,0,0.0,0,0,0,0,0,0,a,,2023-07-27,False,,,,19,0.174,Promoted-side defender; cheap DefCon punt
298,Destan,Enis Destan,HUL,11,FWD,4,4.5,1.739,10.44,"[1.678, 1.841, 1.836, 1.549, 1.695, 1.836]",46,0.3865,2.6,0,0,0.0,0,0,0,0,0,0,a,,2025-08-01,False,,,,19,0.174,
472,Murillo,Murillo Costa dos Santos,NFO,18,DEF,2,5.5,1.728,10.37,"[1.94, 1.521, 1.794, 1.521, 1.94, 1.65]",43,0.3141,0.2,83,2130,3.3,1,0,0.05,223,6,3,d,Muscular injury - 75% chance of playing,2023-08-31,False,,,2,18,0.232,
473,Aina,Ola Aina,NFO,18,DEF,2,4.5,1.729,10.37,"[1.986, 1.479, 1.809, 1.479, 1.986, 1.635]",41,0.3842,4.6,67,1587,3.7,0,2,0.07,130,6,5,a,,2023-07-22,False,,,,18,0.232,
488,Sangaré,Ibrahim Sangaré,NFO,18,MID,3,5.0,1.716,10.3,"[1.881, 1.555, 1.765, 1.555, 1.881, 1.662]",40,0.3432,0.5,89,2073,3.2,2,2,0.13,267,8,2,a,,2023-09-01,False,,,,18,0.232,
316,Emersonn,Emersonn Correia da Silva,IPS,12,FWD,4,5.5,1.692,10.15,"[1.909, 1.604, 1.607, 1.623, 1.623, 1.909]",72,0.3077,0.3,0,0,0.0,0,0,0,0,0,0,a,,2026-07-08,True,,,,18,0.174,
303,Kipré,Cédric Kipré,IPS,12,DEF,2,4.0,1.662,9.97,"[1.725, 1.662, 1.662, 1.662, 1.662, 1.725]",75,0.4156,0.4,0,0,0.0,0,0,0,0,0,0,a,,2026-07-01,True,,,,18,0.174,
304,O'Shea,Dara O'Shea,IPS,12,DEF,2,4.0,1.662,9.97,"[1.725, 1.662, 1.662, 1.662, 1.662, 1.725]",75,0.4156,1.6,0,0,0.0,0,0,0,0,0,0,a,,2024-08-25,False,,,,18,0.174,
305,Davis,Leif Davis,IPS,12,DEF,2,4.0,1.662,9.97,"[1.725, 1.662, 1.662, 1.662, 1.662, 1.725]",75,0.4156,3.4,0,0,0.0,0,0,0,0,0,0,a,,2022-07-25,False,,6,2,18,0.174,
306,Greaves,Jacob Greaves,IPS,12,DEF,2,4.0,1.662,9.97,"[1.725, 1.662, 1.662, 1.662, 1.662, 1.725]",75,0.4156,0.5,0,0,0.0,0,0,0,0,0,0,a,,2024-07-12,False,,,,18,0.174,
307,Johnson,Ben Johnson,IPS,12,DEF,2,4.0,1.662,9.97,"[1.725, 1.662, 1.662, 1.662, 1.662, 1.725]",75,0.4156,0.1,0,0,0.0,0,0,0,0,0,0,a,,2024-07-01,False,,,,18,0.174,
308,Furlong,Darnell Furlong,IPS,12,DEF,2,4.0,1.662,9.97,"[1.725, 1.662, 1.662, 1.662, 1.662, 1.725]",75,0.4156,0.3,0,0,0.0,0,0,0,0,0,0,a,,2025-08-28,False,,,,18,0.174,
313,Clarke,Jack Clarke,IPS,12,MID,3,5.5,1.662,9.97,"[1.818, 1.662, 1.662, 1.662, 1.662, 1.818]",75,0.3022,0.3,0,0,0.0,0,0,0,0,0,0,a,,2024-08-24,False,2,8,3,18,0.174,
315,Fatawu,Abdul Fatawu,IPS,12,MID,3,5.5,1.662,9.97,"[1.818, 1.662, 1.662, 1.662, 1.662, 1.818]",75,0.3022,0.3,0,0,0.0,0,0,0,0,0,0,a,,2026-07-21,True,,,,18,0.174,Created the winner v Le Havre
318,Philogene,Jaden Philogene,IPS,12,MID,3,5.5,1.662,9.97,"[1.818, 1.662, 1.662, 1.662, 1.662, 1.818]",75,0.3022,0.2,0,0,0.0,0,0,0,0,0,0,a,,2025-01-15,False,3,5,,18,0.174,
562,Maeda,Daizen Maeda,IPS,12,MID,3,5.5,1.662,9.97,"[1.818, 1.662, 1.662, 1.662, 1.662, 1.818]",75,0.3022,0.4,0,0,0.0,0,0,0,0,0,0,a,,2026-07-25,True,,,,18,0.174,Impressed with pressing and directness
104,Onyeka,Frank Onyeka,COV,7,MID,3,5.0,1.635,9.81,"[1.3, 1.876, 1.3, 1.876, 1.582, 1.876]",49,0.327,0.2,12,88,2.0,0,2,0.37,10,0,0,a,,2026-07-01,True,,,,19,0.174,
184,Grimes,Matt Grimes,COV,7,MID,3,5.0,1.635,9.81,"[1.3, 1.876, 1.3, 1.876, 1.582, 1.876]",49,0.327,0.2,0,0,0.0,0,0,0,0,0,0,a,,2025-01-31,False,3,4,,19,0.174,
185,Sakamoto,Tatsuhiro Sakamoto,COV,7,MID,3,5.0,1.635,9.81,"[1.3, 1.876, 1.3, 1.876, 1.582, 1.876]",49,0.327,0.1,0,0,0.0,0,0,0,0,0,0,a,,2023-07-10,False,,,,19,0.174,
187,Eccles,Josh Eccles,COV,7,MID,3,5.0,1.635,9.81,"[1.3, 1.876, 1.3, 1.876, 1.582, 1.876]",49,0.327,0.0,0,0,0.0,0,0,0,0,0,0,a,,2018-07-01,False,,,,19,0.174,
213,Lerma,Jefferson Lerma Solís,CRY,8,MID,3,5.0,1.634,9.8,"[1.585, 1.573, 1.585, 1.791, 1.585, 1.682]",40,0.3267,0.1,69,1722,2.2,0,5,0.18,220,7,3,a,,2023-07-01,False,,,,18,0.253,
214,Kamada,Daichi Kamada,CRY,8,MID,3,5.0,1.608,9.65,"[1.555, 1.542, 1.555, 1.78, 1.555, 1.661]",43,0.3216,0.3,67,1899,2.4,0,2,0.23,208,6,0,a,,2024-07-01,False,,8,,18,0.253,
516,Bentancur,Rodrigo Bentancur,TOT,19,MID,3,5.5,1.575,9.45,"[1.531, 1.712, 1.531, 1.616, 1.616, 1.442]",34,0.2863,0.1,86,1880,3.3,1,1,0.07,278,8,4,a,,2022-01-31,False,,,,18,0.239,
369,Ngumoha,Rio Ngumoha,LIV,14,MID,3,6.0,1.508,9.05,"[1.423, 1.55, 1.55, 1.689, 1.423, 1.411]",34,0.2513,1.7,43,547,2.3,2,1,0.55,30,2,4,a,,2024-12-17,False,,,,17,0.307,
505,Spence,Djed Spence,TOT,19,DEF,2,4.5,1.503,9.02,"[1.412, 1.761, 1.412, 1.586, 1.586, 1.259]",38,0.3339,9.3,78,2049,2.6,0,0,0.12,116,9,3,a,,2022-07-19,False,,,,18,0.239,
259,Diop,Issa Diop,IPS,12,DEF,2,4.0,1.463,8.78,"[1.463, 1.463, 1.463, 1.463, 1.463, 1.463]",66,0.3656,19.6,31,812,2.4,1,0,0.1,61,1,3,a,,2026-07-22,True,,,,18,0.174,£4.0m Ipswich defender under O'Neil's organised setup
73,Adams,Tyler Adams,BOU,3,MID,3,5.0,1.459,8.76,"[1.29, 1.569, 1.478, 1.569, 1.467, 1.384]",35,0.2919,0.7,77,1769,3.1,2,2,0.06,232,7,3,a,,2023-08-20,False,,,,22,0.227,
117,Coppola,Diego Coppola,BHA,5,DEF,2,4.5,1.438,8.63,"[1.521, 1.206, 1.69, 1.503, 1.353, 1.354]",40,0.3195,0.0,10,193,2.0,0,0,0.0,18,1,0,a,,,False,,,,18,0.271,
118,Igor,Igor Julio dos Santos de Paulo,BHA,5,DEF,2,4.5,1.438,8.63,"[1.521, 1.206, 1.69, 1.503, 1.353, 1.354]",40,0.3195,0.1,6,103,1.5,0,0,0.0,13,0,0,a,,2023-07-26,False,,,,18,0.271,
119,Costinha,João Pedro Loureiro da Costa,BHA,5,DEF,2,4.5,1.438,8.63,"[1.521, 1.206, 1.69, 1.503, 1.353, 1.354]",40,0.3195,0.0,0,0,0.0,0,0,0,0,0,0,a,,2026-06-15,True,,,,18,0.271,
216,Esse,Romain Esse,CRY,8,MID,3,5.0,1.409,8.45,"[1.349, 1.337, 1.349, 1.599, 1.349, 1.468]",35,0.2817,0.1,4,40,1.0,0,0,0.09,5,0,0,a,,2025-01-18,False,,,,18,0.253,
217,M.França,Matheus França de Oliveira,CRY,8,MID,3,5.0,1.409,8.45,"[1.349, 1.337, 1.349, 1.599, 1.349, 1.468]",35,0.2817,0.0,0,0,0.0,0,0,0,0,0,0,a,,2023-08-05,False,,,,18,0.253,
218,Doucouré,Cheick Doucouré,CRY,8,MID,3,5.0,1.409,8.45,"[1.349, 1.337, 1.349, 1.599, 1.349, 1.468]",35,0.2817,0.1,0,0,0.0,0,0,0,0,0,0,a,,2022-07-11,False,,,,18,0.253,
219,J.Rak-Sakyi,Jesurun Rak-Sakyi,CRY,8,MID,3,5.0,1.409,8.45,"[1.349, 1.337, 1.349, 1.599, 1.349, 1.468]",35,0.2817,0.0,0,0,0.0,0,0,0,0,0,0,a,,2021-04-09,False,,,,18,0.253,
234,Patterson,Nathan Patterson,EVE,9,DEF,2,4.5,1.391,8.34,"[1.445, 1.289, 1.287, 1.289, 1.603, 1.429]",40,0.309,0.0,22,238,3.1,0,0,0.03,31,2,0,a,,2022-01-04,False,,,,17,0.224,
238,Grealish,Jack Grealish,MCI,15,MID,3,6.5,1.363,8.18,"[1.413, 1.308, 1.53, 1.199, 1.53, 1.199]",27,0.2097,0.2,79,1627,4.0,2,6,0.3,135,7,12,d,Foot injury - 75% chance of playing,2021-08-05,False,,,,18,0.312,
27,G.Jesus,Gabriel Fernando de Jesus,ARS,1,FWD,4,6.0,1.355,8.13,"[1.529, 1.187, 1.286, 1.299, 1.299, 1.529]",25,0.2258,0.4,24,418,1.7,3,0,0.64,30,1,0,a,,2022-07-04,False,,,,18,0.491,
283,Jacob,Matty Jacob,HUL,11,DEF,2,4.0,1.34,8.04,"[1.287, 1.428, 1.444, 1.15, 1.289, 1.444]",52,0.3351,0.1,0,0,0.0,0,0,0,0,0,0,d,Hip injury - 75% chance of playing,2019-07-01,False,,,,19,0.174,
404,Reijnders,Tijjani Reijnders,MCI,15,MID,3,6.0,1.337,8.02,"[1.387, 1.281, 1.506, 1.171, 1.506, 1.171]",24,0.2228,0.4,92,1623,3.3,5,3,0.39,100,7,6,a,,2025-06-10,False,,6,4,18,0.312,
43,Tielemans,Youri Tielemans,MUN,16,MID,3,6.0,1.33,7.98,"[1.364, 1.466, 1.267, 1.256, 1.267, 1.361]",30,0.2217,0.8,68,1857,2.7,0,4,0.22,203,4,3,d,Hamstring injury - 75% chance of playing,2026-07-14,True,3,,,17,0.283,
215,Devenny,Justin Devenny,CRY,8,MID,3,5.0,1.326,7.96,"[1.27, 1.259, 1.27, 1.506, 1.27, 1.382]",33,0.2652,0.0,36,785,1.7,1,0,0.31,72,1,0,a,,2024-03-13,False,3,,3,18,0.253,
478,Netz,Luca Netz,NFO,18,DEF,2,4.5,1.326,7.96,"[1.549, 1.109, 1.396, 1.109, 1.549, 1.244]",40,0.2947,0.0,11,353,1.6,0,0,0.1,27,0,0,a,,2026-02-02,False,,,,18,0.232,
345,Tanaka,Tanaka Ao,LEE,13,MID,3,5.0,1.312,7.87,"[1.28, 1.372, 1.28, 1.475, 1.372, 1.09]",27,0.2623,0.3,67,1307,2.4,2,1,0.2,147,3,4,a,,2024-08-30,False,,6,,19,0.232,
441,Obi,Chido Obi,MUN,16,FWD,4,4.5,1.31,7.86,"[1.347, 1.459, 1.24, 1.228, 1.24, 1.344]",25,0.2911,1.2,0,0,0.0,0,0,0,0,0,0,a,,2025-02-15,False,,,,17,0.283,
114,Boscagli,Olivier Boscagli,BHA,5,DEF,2,4.5,1.284,7.7,"[1.358, 1.076, 1.509, 1.342, 1.208, 1.209]",36,0.2853,0.1,39,799,3.2,0,1,0.06,78,3,4,a,,2025-07-02,False,,,,18,0.271,
422,Mazraoui,Noussair Mazraoui,MUN,16,DEF,2,4.5,1.237,7.42,"[1.266, 1.402, 1.158, 1.157, 1.158, 1.28]",26,0.2749,0.7,53,977,2.6,0,0,0.05,94,5,6,a,,2024-08-13,False,,,,17,0.283,
224,Nketiah,Eddie Nketiah,CRY,8,FWD,4,5.5,1.208,7.25,"[1.16, 1.148, 1.16, 1.364, 1.16, 1.256]",25,0.2196,0.5,23,414,1.9,2,0,0.48,38,0,3,a,,2024-08-30,False,,,,18,0.253,
348,Piroe,Joël Piroe,LEE,13,FWD,4,5.0,1.198,7.19,"[1.165, 1.262, 1.165, 1.371, 1.262, 0.964]",25,0.2396,0.5,17,244,1.1,0,0,0.38,14,1,0,a,,2023-08-24,False,3,,,19,0.232,
373,C.Jones,Curtis Jones,LIV,14,MID,3,5.5,1.191,7.14,"[1.141, 1.215, 1.217, 1.297, 1.141, 1.132]",27,0.2165,0.1,81,1923,2.4,1,3,0.23,237,3,6,a,,2018-04-06,False,,,,17,0.307,
547,Mundle,Romaine Mundle,SUN,20,MID,3,5.0,1.19,7.14,"[1.239, 1.35, 1.137, 1.127, 0.933, 1.35]",35,0.2379,0.0,14,399,1.0,0,0,0.31,33,0,0,a,,2024-02-01,False,,,,18,0.247,
550,Jocelin.T,Djiamgone Jocelin Ta Bi,SUN,20,MID,3,5.0,1.19,7.14,"[1.239, 1.35, 1.137, 1.127, 0.933, 1.35]",35,0.2379,0.0,1,38,1.0,0,0,0.09,3,0,0,a,,2026-01-16,False,,,,18,0.247,
551,Angulo,Nilson Angulo,SUN,20,MID,3,5.0,1.19,7.14,"[1.239, 1.35, 1.137, 1.127, 0.933, 1.35]",35,0.2379,0.1,13,401,1.6,0,0,0.2,35,1,0,a,,2026-02-02,False,,,,18,0.247,
107,Furo,Kaye Furo,BRE,4,FWD,4,4.5,1.182,7.09,"[1.246, 1.151, 1.354, 1.151, 1.139, 1.051]",25,0.2627,0.9,1,1,1.0,0,0,0.0,0,0,0,a,,2026-01-11,False,,,,19,0.232,
344,Gruev,Ilia Gruev,LEE,13,MID,3,5.0,1.181,7.09,"[1.15, 1.241, 1.15, 1.343, 1.241, 0.962]",27,0.2362,0.0,56,1318,2.4,0,4,0.09,114,5,3,a,,2023-08-31,False,,,,19,0.232,
158,Gittens,Jamie Bynoe-Gittens,CHE,6,MID,3,6.0,1.174,7.04,"[1.122, 1.328, 0.923, 1.328, 1.122, 1.22]",22,0.1956,0.1,25,486,1.6,0,2,0.32,29,1,0,a,,2025-07-05,False,,,,18,0.254,3 goals + 2 assists across pre-season
267,Lukić,Saša Lukić,FUL,10,MID,3,5.0,1.159,6.96,"[1.139, 1.149, 1.231, 1.064, 1.139, 1.234]",30,0.2318,0.1,67,1730,2.6,1,4,0.22,183,6,4,a,,2023-01-31,False,,5,2,20,0.247,
474,Jair Cunha,Jair Paula da Cunha Filho,NFO,18,DEF,2,4.5,1.157,6.94,"[1.352, 0.968, 1.218, 0.968, 1.352, 1.086]",35,0.2572,0.4,13,514,1.4,0,0,0.06,47,0,0,a,,2025-07-11,False,,,,18,0.232,
339,Longstaff,Sean Longstaff,LEE,13,MID,3,5.0,1.152,6.91,"[1.124, 1.207, 1.124, 1.299, 1.207, 0.952]",23,0.2304,0.2,56,1003,2.4,2,2,0.28,110,1,5,a,,2025-07-18,False,,5,2,19,0.232,
77,Adli,Amine Adli,BOU,3,MID,3,5.0,1.148,6.89,"[0.989, 1.251, 1.165, 1.251, 1.155, 1.077]",23,0.2296,0.2,67,1074,2.2,3,2,0.36,123,3,4,a,,2025-08-21,False,,,,22,0.227,
131,Baleba,Carlos Baleba,BHA,5,MID,3,5.0,1.141,6.85,"[1.173, 1.043, 1.245, 1.175, 1.101, 1.109]",30,0.2282,0.6,56,1646,1.8,0,0,0.08,209,7,0,a,,2023-08-29,False,,,,18,0.271,
74,Brooks,David Brooks,BOU,3,MID,3,5.0,1.133,6.8,"[0.959, 1.246, 1.152, 1.246, 1.141, 1.056]",26,0.2266,0.2,59,1188,1.9,1,3,0.7,94,5,4,a,,2018-07-01,False,,9,3,22,0.227,
183,Rudoni,Jack Rudoni,COV,7,MID,3,5.0,1.128,6.77,"[0.897, 1.294, 0.897, 1.294, 1.092, 1.294]",34,0.2256,0.3,0,0,0.0,0,0,0,0,0,0,d,Shoulder injury - 75% chance of playing,2024-06-20,False,,5,1,19,0.174,
253,Andersen,Joachim Andersen,FUL,10,DEF,2,5.0,1.108,6.65,"[1.092, 1.094, 1.184, 1.013, 1.092, 1.175]",26,0.2217,0.1,123,2882,3.7,0,1,0.1,329,8,8,s,Suspended until 30 Aug,2024-08-23,False,,,,20,0.247,
528,Scarlett,Dane Scarlett,TOT,19,FWD,4,4.5,1.093,6.56,"[1.048, 1.233, 1.048, 1.135, 1.135, 0.958]",25,0.2429,1.7,2,7,1.0,0,0,0.13,1,0,0,a,,2020-08-21,False,,,,18,0.239,
458,Joelinton,Joelinton Cássio Apolinário de Lira,NEW,17,MID,3,5.5,1.074,6.44,"[1.023, 1.03, 1.095, 1.03, 1.167, 1.097]",27,0.1952,0.0,73,1950,2.7,2,1,0.17,238,5,2,d,Thigh injury - 75% chance of playing,2019-07-24,False,,,,17,0.259,
64,Smith,Adam Smith,BOU,3,DEF,2,4.5,1.064,6.39,"[0.852, 1.206, 1.079, 1.206, 1.078, 0.965]",24,0.2366,0.1,58,1073,2.6,0,2,0.02,70,6,4,a,,2014-01-28,False,,,,22,0.227,
421,Heaven,Ayden Heaven,MUN,16,DEF,2,4.5,1.06,6.36,"[1.084, 1.176, 1.005, 1.001, 1.005, 1.088]",24,0.2355,0.4,42,920,2.5,0,1,0.05,93,2,3,a,,2025-02-01,False,,,,17,0.283,
80,Enes Ünal,Enes Ünal,BOU,3,FWD,4,5.5,1.054,6.33,"[0.888, 1.162, 1.072, 1.162, 1.062, 0.98]",25,0.1917,0.2,27,214,1.2,1,0,0.87,23,0,1,a,,2024-07-01,False,,,5,22,0.227,
493,Kalimuendo,Arnaud Kalimuendo,NFO,18,FWD,4,5.5,1.049,6.29,"[1.182, 0.918, 1.088, 0.918, 1.182, 1.005]",25,0.1907,0.1,9,89,1.0,0,0,0.46,6,0,0,a,,2025-08-18,False,,,,18,0.232,
317,Hirst,George Hirst,IPS,12,FWD,4,5.0,1.041,6.24,"[1.174, 0.912, 0.988, 0.998, 0.998, 1.174]",46,0.2081,0.5,0,0,0.0,0,0,0,0,0,0,a,,2023-07-13,False,1,,,18,0.174,
320,Akpom,Chuba Akpom,IPS,12,FWD,4,5.0,1.041,6.24,"[1.174, 0.912, 0.988, 0.998, 0.998, 1.174]",46,0.2081,0.5,0,0,0.0,0,0,0,0,0,0,a,,2026-07-01,True,,,,18,0.174,
322,Al-Hamadi,Ali Al-Hamadi,IPS,12,FWD,4,5.0,1.041,6.24,"[1.174, 0.912, 0.988, 0.998, 0.998, 1.174]",46,0.2081,0.2,0,0,0.0,0,0,0,0,0,0,a,,2024-01-29,False,,,,18,0.174,
325,Darlow,Karl Darlow,MUN,16,GKP,1,4.5,1.01,6.06,"[1.038, 1.15, 0.943, 0.939, 0.943, 1.044]",23,0.2244,0.1,71,1980,3.2,0,0,0.0,0,5,3,d,Unspecified injury - 75% chance of playing,2026-06-14,True,,,,17,0.283,
240,Iroegbunam,Tim Iroegbunam,EVE,9,MID,3,5.0,0.969,5.81,"[0.988, 0.929, 0.922, 0.929, 1.055, 0.99]",21,0.1938,0.1,68,1477,2.3,0,3,0.07,189,8,1,a,,2024-06-22,False,,,,17,0.224,
432,Mainoo,Kobbie Mainoo,MUN,16,MID,3,5.5,0.938,5.63,"[0.96, 1.028, 0.896, 0.888, 0.896, 0.958]",20,0.1705,1.3,73,1653,2.6,1,2,0.1,187,6,2,a,,2022-10-15,False,,,,17,0.283,
405,N.Gonzalez,Nico González Iglesias,MCI,15,MID,3,5.5,0.927,5.56,"[0.952, 0.899, 1.012, 0.844, 1.012, 0.844]",22,0.1686,0.1,63,1561,2.5,1,0,0.1,206,7,1,a,,2025-02-03,False,,,,18,0.312,
56,Abraham,Tammy Abraham,AVL,2,FWD,4,5.5,0.911,5.46,"[0.875, 0.866, 0.95, 0.948, 0.875, 0.948]",21,0.1656,0.0,23,278,1.9,2,0,0.78,13,0,2,i,Shoulder injury - Expected back 23 Aug,2026-01-27,False,,,,18,0.245,
522,Gray,Archie Gray,TOT,19,MID,3,5.0,0.904,5.43,"[0.869, 1.013, 0.869, 0.937, 0.937, 0.799]",21,0.1808,0.2,61,1471,2.5,2,2,0.17,132,5,6,a,,2024-07-02,False,,,,18,0.239,
340,Gelhardt,Joe Gelhardt,LEE,13,MID,3,5.0,0.897,5.38,"[0.871, 0.947, 0.871, 1.032, 0.947, 0.716]",22,0.1795,0.0,0,0,0.0,0,0,0,0,0,0,a,,2021-02-07,False,,,,19,0.232,
98,Janelt,Vitaly Janelt,BRE,4,MID,3,5.0,0.895,5.37,"[0.934, 0.876, 0.999, 0.876, 0.869, 0.816]",18,0.179,0.1,74,1434,3.0,1,4,0.19,183,5,6,a,,2020-10-03,False,,7,,19,0.232,
47,Kamara,Boubacar Kamara,AVL,2,MID,3,5.0,0.883,5.3,"[0.853, 0.845, 0.917, 0.915, 0.853, 0.915]",20,0.1766,0.1,61,1410,3.4,1,3,0.08,149,5,7,a,,2022-06-11,False,,,,18,0.245,Scored on his return after 7 months out
546,Adingra,Simon Adingra,SUN,20,MID,3,5.0,0.881,5.28,"[0.917, 1.0, 0.842, 0.834, 0.691, 1.0]",26,0.1761,0.3,34,649,2.4,1,1,0.14,45,4,3,a,,2025-07-10,False,,,,18,0.247,
343,James,Daniel James,LEE,13,MID,3,5.0,0.875,5.25,"[0.85, 0.924, 0.85, 1.007, 0.924, 0.698]",21,0.1751,0.1,23,547,1.2,0,0,0.27,35,1,0,a,,2021-08-31,False,,,,19,0.232,
272,Kusi-Asare,Jonah Kusi-Asare,FUL,10,FWD,4,4.5,0.859,5.16,"[0.842, 0.85, 0.921, 0.777, 0.842, 0.924]",25,0.191,8.1,6,49,0.9,0,0,0.13,5,0,0,a,,2026-06-27,True,,,,20,0.247,
548,Rigg,Chris Rigg,SUN,20,MID,3,5.0,0.857,5.14,"[0.893, 0.973, 0.819, 0.812, 0.672, 0.973]",25,0.1714,0.1,36,758,2.0,1,1,0.21,57,3,1,a,,2022-12-31,False,,,,18,0.247,
167,Delap,Liam Delap,CHE,6,FWD,4,5.5,0.85,5.1,"[0.815, 0.958, 0.674, 0.958, 0.815, 0.882]",18,0.1546,0.5,45,1092,1.6,1,2,0.39,42,2,1,a,,2025-06-04,False,4,,,18,0.254,
487,Dominguez,Nicolás Domínguez,NFO,18,MID,3,5.0,0.801,4.81,"[0.881, 0.723, 0.825, 0.723, 0.881, 0.775]",19,0.1603,0.1,48,1168,1.8,1,1,0.17,143,3,3,a,,2023-09-01,False,,,,18,0.232,
502,Robertson,Andrew Robertson,TOT,19,DEF,2,4.5,0.801,4.81,"[0.758, 0.925, 0.758, 0.84, 0.84, 0.682]",18,0.178,1.8,55,1165,2.3,1,0,0.19,55,4,4,a,,2026-07-01,True,,,,18,0.239,
65,J.Araujo,Julián Araujo Zúñiga,BOU,3,DEF,2,4.5,0.8,4.8,"[0.636, 0.909, 0.811, 0.909, 0.81, 0.724]",26,0.1778,0.1,0,0,0.0,0,0,0,0,0,0,a,,2024-08-13,False,,,,22,0.227,
456,J.Ramsey,Jacob Ramsey,NEW,17,MID,3,5.0,0.797,4.78,"[0.752, 0.759, 0.815, 0.759, 0.877, 0.817]",18,0.1593,0.5,62,1441,2.2,2,3,0.16,149,1,3,a,,2025-08-17,False,,,,17,0.259,
519,Gallagher,Conor Gallagher,TOT,19,MID,3,5.5,0.791,4.75,"[0.763, 0.878, 0.763, 0.817, 0.817, 0.707]",19,0.1438,0.2,44,1183,2.8,1,1,0.14,124,2,3,a,,2026-01-14,False,,,,18,0.239,
71,Cook,Lewis Cook,BOU,3,MID,3,5.0,0.776,4.65,"[0.648, 0.858, 0.789, 0.858, 0.782, 0.718]",22,0.1551,0.1,40,872,2.2,0,1,0.06,143,1,0,a,,2016-07-08,False,,8,,22,0.227,
520,Bergvall,Lucas Bergvall,TOT,19,MID,3,5.5,0.771,4.63,"[0.74, 0.867, 0.74, 0.8, 0.8, 0.679]",16,0.1402,0.2,49,955,2.1,1,3,0.16,79,3,0,a,,2024-07-01,False,,,,18,0.239,
212,Hughes,Will Hughes,CRY,8,MID,3,4.5,0.768,4.61,"[0.741, 0.734, 0.741, 0.856, 0.741, 0.795]",23,0.1707,11.1,45,1560,1.5,0,1,0.17,148,5,0,a,,2021-08-28,False,,7,,18,0.253,
72,Gannon-Doak,Ben Gannon-Doak,BOU,3,MID,3,5.0,0.767,4.6,"[0.641, 0.849, 0.78, 0.849, 0.773, 0.711]",22,0.1535,0.1,11,105,1.4,0,1,0.33,13,0,0,a,,2025-08-18,False,,,,22,0.227,
76,Tóth.A,Alex Tóth,BOU,3,MID,3,5.0,0.767,4.6,"[0.641, 0.849, 0.78, 0.849, 0.773, 0.711]",22,0.1535,0.0,8,135,0.9,0,0,0.29,17,0,0,a,,2026-01-20,False,,,,22,0.227,
518,P.M.Sarr,Pape Matar Sarr,TOT,19,MID,3,5.0,0.716,4.29,"[0.693, 0.787, 0.693, 0.738, 0.738, 0.647]",15,0.1432,0.4,71,1388,2.7,2,4,0.18,183,3,2,a,,2021-08-27,False,,,,18,0.239,
